trait,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,time
current,1.2366,6.2822,1.9594,0.7907,1.401,2.288,3.1016,0.2333,2022-10-17 23:49:03.034000+00:00
current,1.4864,5.2773,1.0472,0.4009,1.9088,2.2849,3.3083,0.12,2022-10-17 23:49:04.925000+00:00
current,1.2379,5.3473,0.7925,0.7796,2.3142,2.78,2.6358,0.0801,2022-10-17 23:49:06.816000+00:00
current,1.7174,4.2582,1.1002,0.261,3.2309,2.6613,2.9451,0.192,2022-10-17 23:49:08.707000+00:00
current,1.2437,3.5785,2.1245,0.242,3.14,2.1581,3.2522,0.2742,2022-10-17 23:49:10.598000+00:00
current,0.8158,5.3875,3.5086,0.2266,3.1248,2.7335,2.7039,0.398,2022-10-17 23:49:12.489000+00:00
current,1.7684,4.1165,3.3989,0.8512,3.6623,2.5857,3.0338,0.2893,2022-10-17 23:49:14.380000+00:00
current,1.0383,2.1215,3.1317,0.4968,3.4875,2.354,2.9962,0.2152,2022-10-17 23:49:16.271000+00:00
current,1.0757,3.8282,2.9937,0.6832,3.4781,2.0624,3.4664,0.2771,2022-10-17 23:49:18.162000+00:00
current,1.977,5.0953,3.3839,0.9886,3.3555,2.2592,3.637,0.3824,2022-10-17 23:49:20.053000+00:00
current,1.9197,3.486,5.2888,1.276,2.663,2.3896,4.5793,0.3781,2022-10-17 23:49:21.944000+00:00
current,2.5035,4.8887,7.8719,1.17,2.5799,2.3784,4.7728,0.2806,2022-10-17 23:49:23.835000+00:00
current,2.7082,3.1475,9.7962,1.3732,2.7899,2.6347,4.3891,0.1426,2022-10-17 23:49:25.726000+00:00
current,2.5877,2.2456,10.5657,1.8522,2.5822,2.5405,4.0078,0.1448,2022-10-17 23:49:27.617000+00:00
current,2.4222,0.8115,8.6915,1.5131,2.5501,2.0952,3.649,0.0334,2022-10-17 23:49:29.508000+00:00
current,1.3545,0.5765,8.5285,1.356,3.1534,1.772,2.8677,0.1012,2022-10-17 23:49:31.399000+00:00
current,1.2253,2.0358,7.6653,1.362,2.3798,1.9526,2.6432,0.0656,2022-10-17 23:49:33.290000+00:00
current,1.3636,2.8684,7.1694,1.0535,2.5932,1.789,1.9336,0.1006,2022-10-17 23:49:35.181000+00:00
current,1.4879,1.847,9.0302,1.6252,2.8817,1.4786,1.5389,0.3399,2022-10-17 23:49:37.072000+00:00
current,2.6318,2.5671,10.1991,1.4952,2.1464,1.4968,1.3337,0.502,2022-10-17 23:49:38.963000+00:00
current,2.652,3.53,10.6592,1.3896,2.6395,2.0048,1.1641,0.5636,2022-10-17 23:49:40.854000+00:00
current,2.8316,5.3336,13.2474,1.0181,3.971,1.3023,2.0073,0.5879,2022-10-17 23:49:42.745000+00:00
current,3.2402,5.9826,13.3772,1.197,4.3588,1.8944,1.8394,0.5018,2022-10-17 23:49:44.636000+00:00
current,3.3195,7.185,14.3064,1.4554,4.9496,1.2994,1.1502,0.3504,2022-10-17 23:49:46.527000+00:00
current,3.1014,7.1676,13.9979,1.0067,4.0191,1.2016,1.0995,0.4144,2022-10-17 23:49:48.418000+00:00
current,2.9073,5.7145,13.2806,1.2505,4.1532,1.6131,1.2526,0.3501,2022-10-17 23:49:50.309000+00:00
current,2.6082,6.0027,14.8875,1.5369,4.0766,1.6911,1.2427,0.394,2022-10-17 23:49:52.200000+00:00
current,2.7062,7.9841,12.8746,1.608,3.6224,1.3835,1.5128,0.3133,2022-10-17 23:49:54.091000+00:00
current,2.5105,9.8527,10.0442,1.2497,4.374,1.4996,1.5235,0.3218,2022-10-17 23:49:55.982000+00:00
current,2.7018,5.2442,8.2973,1.1341,3.8817,1.3372,2.5565,0.3267,2022-10-17 23:49:57.873000+00:00
current,2.1191,6.3428,7.3448,0.5806,3.2074,1.4459,3.041,0.2319,2022-10-17 23:49:59.764000+00:00
current,2.1286,5.4961,8.1759,0.1553,3.1811,1.7566,2.8042,0.4221,2022-10-17 23:50:01.655000+00:00
current,2.7863,6.1963,9.3437,0.5467,2.6495,1.7975,2.7765,0.3717,2022-10-17 23:50:03.546000+00:00
current,2.5576,3.9398,7.8836,1.1116,3.262,1.5633,2.8132,0.3512,2022-10-17 23:50:05.437000+00:00
current,3.3068,3.4381,6.7874,0.9966,2.0687,0.9815,3.6185,0.4082,2022-10-17 23:50:07.328000+00:00
current,3.2053,1.0681,6.0054,1.2168,1.8591,0.9571,3.3831,0.4343,2022-10-17 23:50:09.219000+00:00
current,3.0123,0.8495,5.902,1.0069,0.8355,1.4471,2.6136,0.4825,2022-10-17 23:50:11.110000+00:00
current,2.9186,2.3527,5.7575,0.9932,1.0993,1.706,2.6492,0.3982,2022-10-17 23:50:13.001000+00:00
current,2.6365,3.4399,6.0707,1.158,1.6821,1.7327,2.5752,0.3307,2022-10-17 23:50:14.892000+00:00
current,1.6115,7.1979,4.7445,1.3403,1.9181,2.2043,2.717,0.3426,2022-10-17 23:50:16.783000+00:00
current,2.0106,6.2316,3.3923,1.1724,2.4262,2.236,3.3903,0.2705,2022-10-17 23:50:18.674000+00:00
current,2.976,4.7684,2.4258,1.46,1.737,1.5856,3.7263,0.2568,2022-10-17 23:50:20.565000+00:00
current,3.054,7.1516,2.6763,1.0145,1.7761,1.3413,3.5545,0.3389,2022-10-17 23:50:22.456000+00:00
current,3.1523,4.2269,1.3485,1.5493,1.7529,1.3303,3.9442,0.2985,2022-10-17 23:50:24.347000+00:00
current,2.9063,4.7152,0.5451,1.2083,1.6374,1.7375,2.8298,0.2161,2022-10-17 23:50:26.238000+00:00
current,3.3041,5.6606,1.5598,1.4028,1.2209,1.4025,3.2482,0.2391,2022-10-17 23:50:28.129000+00:00
current,3.1092,1.9146,3.6493,0.8499,1.5459,1.2758,3.0181,0.3533,2022-10-17 23:50:30.020000+00:00
current,3.0753,0.5366,4.2011,0.4662,0.8835,1.261,3.3579,0.2835,2022-10-17 23:50:31.911000+00:00
current,2.1983,0.0,2.8832,0.0,0.9527,1.4609,3.6367,0.3689,2022-10-17 23:50:33.802000+00:00
current,1.8876,0.9192,3.8847,0.0,1.0902,1.3488,2.9561,0.1712,2022-10-17 23:50:35.693000+00:00
current,2.0221,0.3726,3.2314,0.183,0.9588,1.0908,3.5385,0.2597,2022-10-17 23:50:37.584000+00:00
current,2.3926,0.5051,5.0719,0.1659,0.3533,1.3856,3.1274,0.2783,2022-10-17 23:50:39.475000+00:00
current,2.7389,0.0,5.5332,0.4813,0.6316,1.8508,1.92,0.1404,2022-10-17 23:50:41.366000+00:00
current,1.8891,0.0,4.3751,0.7512,0.9516,2.0349,2.1746,0.2309,2022-10-17 23:50:43.257000+00:00
current,1.1711,0.0,4.5246,1.0182,0.7897,2.1939,1.6326,0.1701,2022-10-17 23:50:45.148000+00:00
current,1.4775,0.0,2.7889,1.4512,0.9122,2.3947,1.961,0.1677,2022-10-17 23:50:47.039000+00:00
current,1.1383,0.0,3.1626,1.3454,0.5702,2.8154,1.8415,0.1073,2022-10-17 23:50:48.930000+00:00
current,1.5914,1.3547,2.9586,1.1852,1.3865,2.5162,1.9406,0.0444,2022-10-17 23:50:50.821000+00:00
current,0.8328,2.9447,5.6845,0.6727,2.4846,3.3807,1.2582,0.0,2022-10-17 23:50:52.712000+00:00
current,0.8577,0.3425,5.8126,0.7563,2.5756,3.3627,1.1666,0.1552,2022-10-17 23:50:54.603000+00:00
current,0.9097,2.5663,5.7439,0.7811,2.8328,2.9319,1.03,0.2939,2022-10-17 23:50:56.494000+00:00
current,1.1943,4.3431,2.6745,0.4623,3.5142,3.1244,0.8997,0.4269,2022-10-17 23:50:58.385000+00:00
current,0.7521,4.6153,3.6233,0.2977,3.4928,3.1961,1.9908,0.3353,2022-10-17 23:51:00.276000+00:00
current,0.0,6.3598,5.1365,0.1049,3.9769,2.9977,2.0462,0.4823,2022-10-17 23:51:02.167000+00:00
current,0.1625,8.2842,6.5069,0.0,3.1488,3.2147,1.6623,0.5478,2022-10-17 23:51:04.058000+00:00
current,0.543,7.2571,6.1429,0.4433,1.7382,3.2983,1.1797,0.6705,2022-10-17 23:51:05.949000+00:00
current,1.1078,5.1334,5.2107,0.7286,2.0721,2.7178,1.0833,0.6503,2022-10-17 23:51:07.840000+00:00
current,0.985,6.1383,6.656,1.3143,2.5019,2.6992,2.1108,0.6779,2022-10-17 23:51:09.731000+00:00
current,1.3984,4.787,6.3225,1.6156,2.1861,2.3353,2.318,0.7692,2022-10-17 23:51:11.622000+00:00
current,1.6366,5.3355,6.0846,1.9648,1.7236,1.9547,1.3643,0.7984,2022-10-17 23:51:13.513000+00:00
current,2.2374,3.7009,5.5078,1.2774,1.7869,1.2578,0.5388,0.7221,2022-10-17 23:51:15.404000+00:00
current,2.1417,5.5177,2.634,1.0349,1.5616,1.056,0.5168,0.6336,2022-10-17 23:51:17.295000+00:00
current,1.282,4.3202,1.8002,1.4556,2.2768,0.8845,2.1348,0.6391,2022-10-17 23:51:19.186000+00:00
current,1.2762,4.1386,2.1797,1.7262,1.3315,1.0611,1.3647,0.6325,2022-10-17 23:51:21.077000+00:00
current,1.343,3.8703,3.1376,1.9803,1.254,1.1697,1.6635,0.5711,2022-10-17 23:51:22.968000+00:00
current,1.6017,1.7641,3.2246,1.5715,1.2321,0.9929,2.0572,0.3827,2022-10-17 23:51:24.859000+00:00
current,0.8871,3.947,4.0033,1.7422,0.8646,1.5251,2.7257,0.3438,2022-10-17 23:51:26.750000+00:00
current,0.8079,6.2476,1.9364,1.2482,1.1743,1.0691,2.542,0.2695,2022-10-17 23:51:28.641000+00:00
current,1.2817,5.9836,1.0082,1.1947,1.1614,1.0021,2.1183,0.3105,2022-10-17 23:51:30.532000+00:00
current,1.2591,4.7393,4.1764,1.3739,1.899,0.8569,2.0951,0.332,2022-10-17 23:51:32.423000+00:00
current,1.1455,4.4782,5.0665,1.0024,2.8292,0.8707,2.3645,0.2613,2022-10-17 23:51:34.314000+00:00
current,2.0652,3.7987,6.6633,1.0574,1.2906,0.8023,2.313,0.1344,2022-10-17 23:51:36.205000+00:00
current,1.518,3.9769,6.1018,0.9725,1.6334,0.3925,2.0315,0.1417,2022-10-17 23:51:38.096000+00:00
current,2.0895,3.665,7.1978,0.9031,1.2268,0.272,2.0525,0.2939,2022-10-17 23:51:39.987000+00:00
current,2.5059,2.4112,8.1362,0.7938,2.1184,0.0,2.726,0.2733,2022-10-17 23:51:41.878000+00:00
current,2.3049,4.6142,10.412,0.4725,2.1993,0.7245,3.3305,0.2332,2022-10-17 23:51:43.769000+00:00
current,2.2129,4.3981,10.3573,0.2427,1.6085,0.6313,3.4581,0.2462,2022-10-17 23:51:45.660000+00:00
current,2.1283,7.7101,8.4748,0.4355,1.272,0.3553,3.3953,0.2161,2022-10-17 23:51:47.551000+00:00
current,2.1532,7.7047,7.1272,0.0612,0.7661,1.174,3.1962,0.3274,2022-10-17 23:51:49.442000+00:00
current,1.8168,6.8679,7.2276,0.0,1.0432,1.6778,2.8899,0.2823,2022-10-17 23:51:51.333000+00:00
current,1.591,6.3153,3.7387,0.2058,0.322,1.4732,2.3816,0.2756,2022-10-17 23:51:53.224000+00:00
current,1.4214,5.6789,4.3114,0.3126,0.2681,1.1694,1.8025,0.315,2022-10-17 23:51:55.115000+00:00
current,1.2835,5.5327,5.0102,0.1369,0.0,1.6553,1.2469,0.4647,2022-10-17 23:51:57.006000+00:00
current,1.1652,5.9407,6.7689,0.4077,0.2069,1.5938,0.8248,0.394,2022-10-17 23:51:58.897000+00:00
current,0.1671,4.1084,4.2978,0.6726,0.2249,1.1069,1.0123,0.3232,2022-10-17 23:52:00.788000+00:00
current,0.3491,2.6237,2.9423,0.9917,0.5583,1.5447,0.8138,0.3472,2022-10-17 23:52:02.679000+00:00
current,0.2242,4.2315,3.2295,0.9558,0.6285,1.2885,1.3931,0.3929,2022-10-17 23:52:04.570000+00:00
current,0.0,5.2413,3.2921,1.3997,0.0,1.2665,1.1828,0.4095,2022-10-17 23:52:06.461000+00:00
current,0.0,2.7385,3.4267,1.2305,0.0,1.5847,0.1168,0.4296,2022-10-17 23:52:08.352000+00:00
current,0.0,3.9139,4.7214,0.7644,0.0653,1.6327,0.8226,0.3565,2022-10-17 23:52:10.243000+00:00
current,0.3464,5.491,5.114,0.409,0.0,1.5333,1.103,0.3556,2022-10-17 23:52:12.134000+00:00
current,0.2163,5.9497,6.9288,0.5261,0.0,1.6887,2.0161,0.3288,2022-10-17 23:52:14.025000+00:00
current,0.6568,3.2469,8.1543,0.1993,0.6523,1.27,1.8736,0.3037,2022-10-17 23:52:15.916000+00:00
current,1.3835,1.3324,6.9501,0.6232,0.1585,1.348,2.4121,0.3189,2022-10-17 23:52:17.807000+00:00
current,1.1086,1.7176,7.0645,0.9986,0.0,0.9573,3.1761,0.4113,2022-10-17 23:52:19.698000+00:00
current,1.1294,5.2171,7.4973,1.5376,0.128,0.2563,2.5109,0.3678,2022-10-17 23:52:21.589000+00:00
current,1.9687,4.4108,9.5263,1.6808,0.1315,0.062,2.1124,0.2505,2022-10-17 23:52:23.480000+00:00
current,2.0312,5.5544,9.2994,1.0625,0.4899,0.0892,2.2721,0.2903,2022-10-17 23:52:25.371000+00:00
current,2.1543,4.5418,9.5331,1.0436,0.2454,0.1474,2.579,0.2344,2022-10-17 23:52:27.262000+00:00
current,1.9044,7.4608,8.4508,1.0128,0.2479,0.1318,3.7608,0.0543,2022-10-17 23:52:29.153000+00:00
current,2.1849,7.3777,8.7225,1.1855,0.6642,0.0,3.028,0.0417,2022-10-17 23:52:31.044000+00:00
current,2.1017,5.2535,6.9798,1.1518,0.8587,0.2295,2.0869,0.0,2022-10-17 23:52:32.935000+00:00
current,1.1988,3.9906,5.9229,1.5144,1.5055,0.6163,2.3441,0.0,2022-10-17 23:52:34.826000+00:00
current,1.0685,2.7221,7.3361,1.387,1.5677,1.2197,1.6338,0.0133,2022-10-17 23:52:36.717000+00:00
current,0.5686,3.2353,8.1074,1.4271,1.4387,1.6091,1.4827,0.0707,2022-10-17 23:52:38.608000+00:00
current,0.7172,2.3691,9.417,1.4686,2.0073,1.6676,1.8339,0.0587,2022-10-17 23:52:40.499000+00:00
current,0.3756,1.9182,11.7039,1.47,1.6435,1.451,2.4988,0.0373,2022-10-17 23:52:42.390000+00:00
current,0.7125,5.5021,12.1415,1.4488,1.5442,1.003,3.3015,0.0,2022-10-17 23:52:44.281000+00:00
current,0.8156,4.5889,11.6807,1.3017,1.4667,1.5049,4.1254,0.0,2022-10-17 23:52:46.172000+00:00
current,0.3111,5.0135,10.2771,1.3096,1.7989,1.2993,3.546,0.0,2022-10-17 23:52:48.063000+00:00
current,0.2061,4.6613,9.0371,1.091,2.237,1.5887,3.0677,0.067,2022-10-17 23:52:49.954000+00:00
current,0.6257,4.71,8.6046,0.869,2.121,1.49,3.3123,0.0365,2022-10-17 23:52:51.845000+00:00
current,1.2471,5.924,8.1229,0.6218,1.9793,1.3702,3.366,0.1003,2022-10-17 23:52:53.736000+00:00
current,0.8591,2.3346,8.8272,0.6476,1.8668,1.2088,3.7297,0.0,2022-10-17 23:52:55.627000+00:00
current,0.4199,2.942,7.3108,0.4793,1.9506,1.4558,3.8776,0.0,2022-10-17 23:52:57.518000+00:00
current,1.4327,2.6283,6.3368,0.0,2.1312,1.7145,3.2159,0.0,2022-10-17 23:52:59.409000+00:00
current,1.4386,3.2475,6.5927,0.6072,2.4592,1.6501,2.5378,0.0377,2022-10-17 23:53:01.300000+00:00
current,1.4906,3.1856,4.5654,0.5124,1.5864,1.7124,2.7543,0.0,2022-10-17 23:53:03.191000+00:00
current,1.1536,3.1446,6.3565,0.3639,1.3072,2.0136,3.3431,0.0,2022-10-17 23:53:05.082000+00:00
current,1.2912,3.9083,7.2285,0.2133,1.8472,1.213,3.4595,0.0,2022-10-17 23:53:06.973000+00:00
current,2.108,3.2136,7.204,0.0734,1.2549,0.9249,4.132,0.0,2022-10-17 23:53:08.864000+00:00
current,2.1683,6.702,5.6719,0.0,0.662,1.0983,3.6931,0.0,2022-10-17 23:53:10.755000+00:00
current,2.5971,5.0548,5.3777,0.0,0.9802,0.8156,4.1361,0.1276,2022-10-17 23:53:12.646000+00:00
current,2.5044,7.4963,6.1613,0.2966,0.3071,1.0104,4.2561,0.2124,2022-10-17 23:53:14.537000+00:00
current,1.9337,5.3135,5.2162,0.2801,0.759,0.8807,3.517,0.1521,2022-10-17 23:53:16.428000+00:00
current,1.5783,4.9467,3.1197,0.7415,1.3008,0.6288,3.9725,0.187,2022-10-17 23:53:18.319000+00:00
current,1.0577,5.5551,3.8255,1.1436,2.0291,0.7181,2.8069,0.1792,2022-10-17 23:53:20.210000+00:00
current,1.2061,4.0705,4.2735,0.4347,2.1752,0.8168,3.4562,0.2568,2022-10-17 23:53:22.101000+00:00
current,1.8045,2.6216,3.6919,0.686,2.2827,1.1087,3.5805,0.1854,2022-10-17 23:53:23.992000+00:00
current,1.8521,2.4957,6.6469,0.3959,0.9615,1.3965,4.156,0.0879,2022-10-17 23:53:25.883000+00:00
current,1.6783,4.3051,5.4156,0.8758,0.7794,1.312,3.7357,0.1302,2022-10-17 23:53:27.774000+00:00
current,1.2993,4.6038,7.0275,0.7359,1.5056,1.4652,3.8737,0.2137,2022-10-17 23:53:29.665000+00:00
current,1.4872,7.8349,7.5934,0.6173,0.9637,1.0616,3.1299,0.2787,2022-10-17 23:53:31.556000+00:00
current,0.9201,8.5694,7.7276,0.6607,0.6877,0.8766,3.2305,0.1862,2022-10-17 23:53:33.447000+00:00
current,0.4578,7.5603,10.2584,0.9232,1.0261,1.6011,3.8884,0.0971,2022-10-17 23:53:35.338000+00:00
current,0.9815,2.997,11.1044,0.4889,1.4528,2.6028,2.9351,0.0623,2022-10-17 23:53:37.229000+00:00
current,0.9086,0.7582,9.6242,0.6336,1.7532,2.2958,2.5501,0.1318,2022-10-17 23:53:39.120000+00:00
current,0.834,0.844,8.412,1.118,2.0902,3.0325,2.2171,0.054,2022-10-17 23:53:41.011000+00:00
current,0.8261,0.0,7.081,1.1977,2.6026,2.2307,2.1222,0.0597,2022-10-17 23:53:42.902000+00:00
current,1.2324,0.0,7.2062,1.2236,2.9198,1.796,2.038,0.0651,2022-10-17 23:53:44.793000+00:00
current,1.3392,0.2385,6.07,0.8964,3.3912,2.2163,0.972,0.034,2022-10-17 23:53:46.684000+00:00
current,1.0156,0.3317,3.3258,0.9777,3.1175,2.1663,0.7446,0.0,2022-10-17 23:53:48.575000+00:00
current,0.7411,0.4504,2.8549,1.2149,2.6944,2.4403,0.7323,0.0,2022-10-17 23:53:50.466000+00:00
current,0.7304,4.1996,4.1603,1.2676,3.4062,2.535,0.026,0.0715,2022-10-17 23:53:52.357000+00:00
current,0.9506,4.4823,5.8766,1.3265,3.3047,2.2758,0.5622,0.0842,2022-10-17 23:53:54.248000+00:00
current,0.9928,4.4042,6.778,1.5505,3.3615,2.071,0.3528,0.099,2022-10-17 23:53:56.139000+00:00
current,0.9896,2.9341,6.4089,1.5783,3.0148,2.2505,0.6184,0.0843,2022-10-17 23:53:58.030000+00:00
current,1.0656,3.2306,7.5283,1.3093,2.1797,1.9758,1.1255,0.1257,2022-10-17 23:53:59.921000+00:00
current,1.0959,2.7208,9.6405,1.412,2.6291,2.0155,1.1513,0.2065,2022-10-17 23:54:01.812000+00:00
current,0.7794,5.9882,9.7876,1.0976,2.9412,1.1782,1.1041,0.2765,2022-10-17 23:54:03.703000+00:00
current,1.3665,6.915,9.3234,1.1849,3.1749,0.9222,0.9318,0.1949,2022-10-17 23:54:05.594000+00:00
current,1.1607,9.1399,10.9995,0.9334,2.3848,0.5274,0.8036,0.135,2022-10-17 23:54:07.485000+00:00
current,1.2579,9.1618,9.5846,1.8314,2.3753,0.2649,0.8141,0.0881,2022-10-17 23:54:09.376000+00:00
current,0.3339,10.8768,10.0372,2.2581,2.794,0.2771,0.9393,0.0,2022-10-17 23:54:11.267000+00:00
current,0.3548,8.749,5.7113,2.4693,2.1222,0.1627,0.9002,0.0,2022-10-17 23:54:13.158000+00:00
current,0.0,8.8772,5.1449,2.468,1.6174,0.3936,0.2954,0.0,2022-10-17 23:54:15.049000+00:00
current,0.0,7.1643,2.3513,2.3452,1.7651,1.0211,1.2556,0.0,2022-10-17 23:54:16.940000+00:00
current,0.9754,6.3246,3.5235,1.6699,1.225,0.7801,0.9558,0.0146,2022-10-17 23:54:18.831000+00:00
current,1.1467,6.3554,2.6654,1.7672,0.0671,0.8591,0.9284,0.0,2022-10-17 23:54:20.722000+00:00
current,1.752,4.7509,3.6823,1.3713,0.0,0.426,0.6101,0.0,2022-10-17 23:54:22.613000+00:00
current,2.1255,2.4817,3.0751,1.1797,0.0,0.784,1.4339,0.0121,2022-10-17 23:54:24.504000+00:00
current,2.5208,4.4362,2.6318,0.7869,0.2199,0.6328,1.9198,0.0492,2022-10-17 23:54:26.395000+00:00
current,2.3304,1.8415,2.0162,0.0664,0.8117,0.6355,2.3073,0.0211,2022-10-17 23:54:28.286000+00:00
current,2.993,5.0144,2.975,0.0,0.5565,0.1471,1.9565,0.1528,2022-10-17 23:54:30.177000+00:00
current,3.2385,3.7752,3.5695,0.0371,1.8474,0.2888,2.4561,0.2184,2022-10-17 23:54:32.068000+00:00
current,3.0873,4.9187,2.5919,0.0,1.9882,0.0,2.9265,0.2119,2022-10-17 23:54:33.959000+00:00
current,3.0538,6.0435,2.7009,0.0,1.5901,0.0,2.0188,0.2939,2022-10-17 23:54:35.850000+00:00
current,2.8389,4.2276,2.0609,0.2717,1.8973,0.0,2.0368,0.2478,2022-10-17 23:54:37.741000+00:00
current,2.7328,5.152,1.7473,0.1977,2.0796,0.0,1.7121,0.2135,2022-10-17 23:54:39.632000+00:00
current,2.5929,5.5125,1.4582,0.585,2.2892,0.0,0.4343,0.219,2022-10-17 23:54:41.523000+00:00
current,2.6635,6.588,1.0996,0.3695,3.011,0.0,0.0,0.2534,2022-10-17 23:54:43.414000+00:00
current,3.3546,8.5011,2.3154,1.4119,2.3672,0.0,0.0,0.3391,2022-10-17 23:54:45.305000+00:00
current,2.616,9.5758,3.394,1.5072,2.6228,0.0,0.4261,0.2852,2022-10-17 23:54:47.196000+00:00
current,3.0357,7.7944,1.5976,1.4457,2.5619,0.0,0.9227,0.2416,2022-10-17 23:54:49.087000+00:00
current,2.7156,7.3879,1.6273,1.0969,1.5906,0.0,0.5345,0.303,2022-10-17 23:54:50.978000+00:00
current,3.1842,5.8978,5.1465,1.0289,0.84,0.0,0.0,0.333,2022-10-17 23:54:52.869000+00:00
current,2.8654,4.9622,6.7025,0.9775,1.5015,0.0,0.2896,0.2154,2022-10-17 23:54:54.760000+00:00
current,2.9231,5.8586,9.1925,0.888,1.9223,0.0,0.3891,0.157,2022-10-17 23:54:56.651000+00:00
current,2.711,6.8568,7.5342,0.4086,2.6706,0.0,0.8603,0.1247,2022-10-17 23:54:58.542000+00:00
current,1.7941,7.7174,6.8085,0.1984,2.7012,0.4921,0.5846,0.1636,2022-10-17 23:55:00.433000+00:00
current,2.5716,8.0112,5.5696,0.5928,1.6972,1.0107,0.0,0.1328,2022-10-17 23:55:02.324000+00:00
current,2.0326,8.5254,5.5307,0.3735,1.5649,0.9292,0.0,0.1813,2022-10-17 23:55:04.215000+00:00
current,2.0217,7.525,5.79,1.0639,1.4678,1.3472,0.0,0.2295,2022-10-17 23:55:06.106000+00:00
current,1.4869,9.5756,6.33,1.6699,1.4406,1.4389,0.0,0.2873,2022-10-17 23:55:07.997000+00:00
current,0.8742,10.305,5.6271,1.2389,0.9538,1.3333,0.0,0.3928,2022-10-17 23:55:09.888000+00:00
current,0.8457,9.8353,4.7413,0.8477,1.7037,1.0847,0.0,0.4257,2022-10-17 23:55:11.779000+00:00
current,0.6406,11.2875,3.6566,0.1205,1.2628,1.2549,0.6903,0.4427,2022-10-17 23:55:13.670000+00:00
current,0.1902,9.9121,3.58,1.1146,1.3147,1.2256,0.7575,0.4414,2022-10-17 23:55:15.561000+00:00
current,0.3084,9.7115,4.4585,1.0818,0.9603,0.8474,0.9702,0.3745,2022-10-17 23:55:17.452000+00:00
current,0.0,10.798,5.4152,0.9979,1.3647,0.0,1.1987,0.3551,2022-10-17 23:55:19.343000+00:00
current,0.0,8.3229,6.9267,0.996,0.7508,0.575,0.8388,0.363,2022-10-17 23:55:21.234000+00:00
current,0.08,11.718,7.1632,1.1967,0.1645,0.0,1.0867,0.3879,2022-10-17 23:55:23.125000+00:00
current,0.0,10.1791,7.9027,0.5822,0.811,0.7177,0.3695,0.5799,2022-10-17 23:55:25.016000+00:00
current,0.0,9.0169,5.847,0.8452,1.1158,1.003,0.0,0.5461,2022-10-17 23:55:26.907000+00:00
current,0.0,8.7433,7.0037,1.3205,2.0131,0.8624,0.0,0.4517,2022-10-17 23:55:28.798000+00:00
current,0.0,9.6735,8.1853,1.3973,2.0875,1.392,0.0,0.2617,2022-10-17 23:55:30.689000+00:00
current,0.0,10.6669,10.0359,1.4584,2.1772,1.9736,0.0,0.3459,2022-10-17 23:55:32.580000+00:00
current,0.0996,12.6452,12.1166,1.0656,1.6592,2.3929,0.0,0.175,2022-10-17 23:55:34.471000+00:00
current,0.0,11.8716,9.982,1.5541,2.2524,1.9976,0.0,0.0589,2022-10-17 23:55:36.362000+00:00
current,0.0,11.819,10.6133,1.6686,2.6806,1.9999,0.0,0.1014,2022-10-17 23:55:38.253000+00:00
current,0.484,8.7187,9.6109,1.3197,3.0777,1.6033,0.1285,0.0,2022-10-17 23:55:40.144000+00:00
current,0.1844,6.6923,8.5599,1.4607,3.0939,1.7998,1.4609,0.1177,2022-10-17 23:55:42.035000+00:00
current,0.2245,6.469,7.7561,1.8391,2.706,1.6831,1.0358,0.3212,2022-10-17 23:55:43.926000+00:00
current,0.887,7.0022,6.8872,1.2798,2.6215,1.5266,1.448,0.3076,2022-10-17 23:55:45.817000+00:00
current,0.5557,6.8217,6.5153,1.7176,2.6565,0.9902,1.3049,0.1255,2022-10-17 23:55:47.708000+00:00
current,0.8659,7.5915,5.8434,1.6663,2.4909,1.3146,1.0914,0.2733,2022-10-17 23:55:49.599000+00:00
current,0.4344,7.3348,6.343,1.7305,2.2677,1.9566,1.0619,0.3847,2022-10-17 23:55:51.490000+00:00
current,0.4702,6.8142,7.07,1.3619,2.6042,2.0429,1.9187,0.3473,2022-10-17 23:55:53.381000+00:00
current,0.7831,10.6503,8.3275,0.6138,3.0507,2.0872,1.4188,0.4475,2022-10-17 23:55:55.272000+00:00
current,0.0,9.7504,8.6655,0.8004,2.4779,2.2453,1.909,0.4004,2022-10-17 23:55:57.163000+00:00
current,0.0,11.0251,8.2031,0.4493,2.5077,3.0287,1.8455,0.555,2022-10-17 23:55:59.054000+00:00
current,0.0636,8.384,8.7533,0.0,3.233,3.7905,2.0402,0.4032,2022-10-17 23:56:00.945000+00:00
current,0.3152,8.3423,9.6406,0.0,2.7476,3.806,2.0262,0.4131,2022-10-17 23:56:02.836000+00:00
current,0.196,7.001,9.9252,0.1613,2.5177,3.2693,2.5258,0.5389,2022-10-17 23:56:04.727000+00:00
current,0.0,10.1318,10.1087,0.6631,2.0672,2.7541,1.531,0.4955,2022-10-17 23:56:06.618000+00:00
current,0.2817,8.8026,12.9784,1.217,1.9986,2.7439,2.2443,0.6277,2022-10-17 23:56:08.509000+00:00
current,0.2582,8.4671,11.4686,1.6499,2.1301,3.0375,2.2356,0.5053,2022-10-17 23:56:10.400000+00:00
current,0.6379,6.8699,11.9601,1.3238,2.1516,3.0323,2.1905,0.4582,2022-10-17 23:56:12.291000+00:00
current,0.9034,5.3341,11.477,0.9327,2.5392,3.2053,1.9094,0.1329,2022-10-17 23:56:14.182000+00:00
